DeployID,Ptt,Instr,Count,Date,Disposition,Code
176774,176774,Mk10,2,02:00:00 07-Jun-2019,dry,0
176774,176774,Mk10,2,03:00:00 07-Jun-2019,dry,0
176774,176774,Mk10,2,04:00:00 07-Jun-2019,neither,2
176774,176774,Mk10,2,05:00:00 07-Jun-2019,deep,1
176774,176774,Mk10,2,06:00:00 07-Jun-2019,deep,1
176774,176774,Mk10,2,07:00:00 07-Jun-2019,neither,2
176774,176774,Mk10,2,08:00:00 07-Jun-2019,neither,2
176774,176774,Mk10,2,09:00:00 07-Jun-2019,neither,2
176774,176774,Mk10,2,10:00:00 07-Jun-2019,neither,2
176774,176774,Mk10,2,11:00:00 07-Jun-2019,neither,2
176774,176774,Mk10,2,12:00:00 07-Jun-2019,neither,2
176774,176774,Mk10,2,13:00:00 07-Jun-2019,neither,2
176774,176774,Mk10,2,14:00:00 07-Jun-2019,neither,2
176774,176774,Mk10,2,15:00:00 07-Jun-2019,neither,2
176774,176774,Mk10,2,16:00:00 07-Jun-2019,neither,2
176774,176774,Mk10,2,17:00:00 07-Jun-2019,neither,2
176774,176774,Mk10,2,18:00:00 07-Jun-2019,neither,2
176774,176774,Mk10,2,19:00:00 07-Jun-2019,neither,2
176774,176774,Mk10,2,20:00:00 07-Jun-2019,neither,2
176774,176774,Mk10,2,21:00:00 07-Jun-2019,neither,2
176774,176774,Mk10,2,22:00:00 07-Jun-2019,neither,2
176774,176774,Mk10,2,23:00:00 07-Jun-2019,neither,2
176774,176774,Mk10,3,00:00:00 08-Jun-2019,neither,2
176774,176774,Mk10,3,01:00:00 08-Jun-2019,deep,1
176774,176774,Mk10,3,02:00:00 08-Jun-2019,neither,2
176774,176774,Mk10,3,03:00:00 08-Jun-2019,neither,2
176774,176774,Mk10,3,04:00:00 08-Jun-2019,neither,2
176774,176774,Mk10,3,05:00:00 08-Jun-2019,neither,2
176774,176774,Mk10,3,06:00:00 08-Jun-2019,neither,2
176774,176774,Mk10,3,07:00:00 08-Jun-2019,neither,2
176774,176774,Mk10,3,08:00:00 08-Jun-2019,neither,2
176774,176774,Mk10,3,09:00:00 08-Jun-2019,neither,2
176774,176774,Mk10,3,10:00:00 08-Jun-2019,neither,2
