DeployID,Ptt,Instr,Count,Date,Disposition,Code
176781,176781,Mk10,3,05:00:00 03-Sep-2019,dry,0
176781,176781,Mk10,3,06:00:00 03-Sep-2019,neither,2
176781,176781,Mk10,3,07:00:00 03-Sep-2019,neither,2
176781,176781,Mk10,3,08:00:00 03-Sep-2019,neither,2
176781,176781,Mk10,3,09:00:00 03-Sep-2019,neither,2
176781,176781,Mk10,3,10:00:00 03-Sep-2019,neither,2
176781,176781,Mk10,3,11:00:00 03-Sep-2019,neither,2
176781,176781,Mk10,3,12:00:00 03-Sep-2019,neither,2
176781,176781,Mk10,3,13:00:00 03-Sep-2019,neither,2
176781,176781,Mk10,3,14:00:00 03-Sep-2019,neither,2
176781,176781,Mk10,3,15:00:00 03-Sep-2019,neither,2
176781,176781,Mk10,3,16:00:00 03-Sep-2019,neither,2
176781,176781,Mk10,3,17:00:00 03-Sep-2019,neither,2
176781,176781,Mk10,3,18:00:00 03-Sep-2019,neither,2
176781,176781,Mk10,3,19:00:00 03-Sep-2019,neither,2
176781,176781,Mk10,3,20:00:00 03-Sep-2019,neither,2
176781,176781,Mk10,3,21:00:00 03-Sep-2019,neither,2
176781,176781,Mk10,3,22:00:00 03-Sep-2019,deep,1
176781,176781,Mk10,3,23:00:00 03-Sep-2019,neither,2
176781,176781,Mk10,2,00:00:00 04-Sep-2019,neither,2
176781,176781,Mk10,2,01:00:00 04-Sep-2019,neither,2
176781,176781,Mk10,2,02:00:00 04-Sep-2019,neither,2
176781,176781,Mk10,2,03:00:00 04-Sep-2019,neither,2
176781,176781,Mk10,2,04:00:00 04-Sep-2019,neither,2
176781,176781,Mk10,2,05:00:00 04-Sep-2019,neither,2
176781,176781,Mk10,2,06:00:00 04-Sep-2019,neither,2
176781,176781,Mk10,2,07:00:00 04-Sep-2019,neither,2
176781,176781,Mk10,2,08:00:00 04-Sep-2019,neither,2
176781,176781,Mk10,2,09:00:00 04-Sep-2019,neither,2
176781,176781,Mk10,2,10:00:00 04-Sep-2019,neither,2
176781,176781,Mk10,2,11:00:00 04-Sep-2019,neither,2
176781,176781,Mk10,2,12:00:00 04-Sep-2019,neither,2
176781,176781,Mk10,2,13:00:00 04-Sep-2019,neither,2
176781,176781,Mk10,2,14:00:00 04-Sep-2019,neither,2
