Name,Day,Time,Count,Time Offset,LocNumber,Failures,Hauled Out,Satellites,InitLat,InitLon,InitTime,InitType,Latitude,Longitude,Height,Bad Sats,R95,Residual,Time Error,TWIC Power,Fastloc Power,Noise,Range Bits,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR
152578,12-Nov-2015,01:42:00,4,32.000000,35,237,0,7,14.92806,145.63104,09:10:07.049375 14-Nov-2015,FastGPS,14.92868,145.63043,54,1,,12.4,19.6,,,,15,17,8311,,,,9,23956,,,,28,11464,,,,10,7690,,,,23,27044,,,,6,11311,,,,7,6474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152578,14-Nov-2015,09:09:15,1,34.000000,43,253,0,4,14.92749,145.63097,03:04:19.489375 15-Nov-2015,FastGPS,14.92806,145.63104,54,,,1.6,18.0,,,,15,24,30423,,,,12,12500,,,,20,1796,,,,21,15610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152578,15-Nov-2015,03:03:28,1,35.000000,45,264,0,6,14.92746,145.63092,21:48:14.745625 27-Nov-2015,FastGPS,14.92749,145.63097,54,,,7.3,16.5,,,,15,17,24632,,,,19,29211,,,,2,7462,,,,30,9257,,,,9,17893,,,,7,24166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152578,20-Nov-2015,10:07:04,1,39.000000,63,294,0,5,14.92746,145.63092,21:48:14.745625 27-Nov-2015,FastGPS,,,,,,,,,,,15,10,29362,,,,21,1697,,,,12,4046,,,,24,10638,,,,18,13827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152578,27-Nov-2015,21:47:23,1,44.000000,86,362,0,7,14.92753,145.63084,04:19:26.345000 28-Nov-2015,FastGPS,14.92746,145.63092,54,,,4.7,7.7,,,,15,7,26423,,,,3,1490,,,,30,24898,,,,23,6678,,,,1,26849,,,,19,12305,,,,28,25990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152578,28-Nov-2015,04:18:35,1,44.000000,87,363,0,6,14.92730,145.63092,13:44:37.285000 29-Nov-2015,FastGPS,14.92753,145.63084,54,,,9.4,7.3,,,,15,6,8367,,,,5,27315,,,,13,20376,,,,7,4885,,,,15,7834,,,,2,12114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152578,29-Nov-2015,13:43:46,1,45.000000,91,377,0,5,14.92730,145.63089,04:26:25.798750 30-Nov-2015,FastGPS,14.92730,145.63092,54,,,3.5,6.3,,,,15,31,21311,,,,22,5459,,,,32,29190,,,,26,15057,,,,16,23586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152578,30-Nov-2015,04:25:34,1,46.000000,93,382,0,6,14.92713,145.63092,02:19:35.302500 01-Dec-2015,FastGPS,14.92730,145.63089,54,,,5.8,5.8,,,,15,2,20132,,,,5,17868,,,,6,29413,,,,15,28911,,,,30,31965,,,,13,18518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152578,01-Dec-2015,02:18:43,1,46.000000,96,387,0,6,14.92834,145.63252,10:13:19.280625 03-Dec-2015,FastGPS,14.92713,145.63092,54,,,3.3,6.3,,,,15,6,6659,,,,17,990,,,,9,13599,,,,30,4584,,,,19,28586,,,,28,9502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152578,03-Dec-2015,10:12:27,1,48.000000,104,399,0,5,14.92719,145.63148,17:27:32.808750 03-Dec-2015,FastGPS,14.92834,145.63252,54,1,,0.6,4.3,,,,15,10,15010,,,,18,28812,,,,25,15895,,,,14,3982,,,,22,6328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
