DeployID,Ptt,DepthSensor,Instr,Date,LocationQuality,Latitude,Longitude,MinDepth,MinAccuracy,MinSource,MaxDepth,MaxAccuracy,MaxSource
85491,85491,,Mk10,06:00:00 18-Aug-2013,,,,0.000000,0.000000,Status,,,
85491,85491,,Mk10,12:00:00 18-Aug-2013,,,,0.000000,0.000000,Fast-GPS,,,
85491,85491,,Mk10,18:00:00 18-Aug-2013,,,,0.000000,0.000000,Fast-GPS,,,
85491,85491,,Mk10,00:00:00 19-Aug-2013,,,,0.000000,0.000000,Fast-GPS,,,
85491,85491,,Mk10,06:00:00 19-Aug-2013,,,,0.000000,0.000000,Fast-GPS,,,
85491,85491,,Mk10,18:00:00 19-Aug-2013,,,,0.000000,0.000000,Fast-GPS,,,
85491,85491,,Mk10,00:00:00 20-Aug-2013,,,,0.000000,0.000000,Fast-GPS,,,
85491,85491,,Mk10,06:00:00 20-Aug-2013,,,,0.000000,0.000000,Fast-GPS,,,
85491,85491,,Mk10,12:00:00 20-Aug-2013,,,,0.000000,0.000000,Fast-GPS,,,
85491,85491,,Mk10,00:00:00 21-Aug-2013,,,,0.000000,0.000000,Fast-GPS,,,
85491,85491,,Mk10,06:00:00 21-Aug-2013,,,,0.000000,0.000000,Status,,,
85491,85491,,Mk10,12:00:00 21-Aug-2013,,,,0.000000,0.000000,Fast-GPS,,,
85491,85491,,Mk10,06:00:00 22-Aug-2013,,,,0.000000,0.000000,Fast-GPS,,,
85491,85491,,Mk10,12:00:00 22-Aug-2013,,,,0.000000,0.000000,Fast-GPS,,,
85491,85491,,Mk10,00:00:00 23-Aug-2013,,,,0.000000,0.000000,Fast-GPS,,,
85491,85491,,Mk10,06:00:00 23-Aug-2013,,,,0.000000,0.000000,Fast-GPS,,,
85491,85491,,Mk10,12:00:00 23-Aug-2013,,,,0.000000,0.000000,Fast-GPS,,,
85491,85491,,Mk10,18:00:00 24-Aug-2013,,,,0.000000,0.000000,Fast-GPS,,,
85491,85491,,Mk10,00:00:00 25-Aug-2013,,,,0.000000,0.000000,Fast-GPS,,,
85491,85491,,Mk10,12:00:00 25-Aug-2013,,,,0.000000,0.000000,Status,,,
85491,85491,,Mk10,00:00:00 26-Aug-2013,,,,0.000000,0.000000,Fast-GPS,,,
85491,85491,,Mk10,12:00:00 26-Aug-2013,,,,0.000000,0.000000,Fast-GPS,,,
85491,85491,,Mk10,00:00:00 27-Aug-2013,,,,0.000000,0.000000,Fast-GPS,,,
85491,85491,,Mk10,06:00:00 27-Aug-2013,,,,0.000000,0.000000,Fast-GPS,,,
85491,85491,,Mk10,12:00:00 27-Aug-2013,,,,0.000000,0.000000,Fast-GPS,,,
85491,85491,,Mk10,18:00:00 27-Aug-2013,,,,0.000000,0.000000,Fast-GPS,,,
85491,85491,,Mk10,00:00:00 28-Aug-2013,,,,0.000000,0.000000,Fast-GPS,,,
85491,85491,,Mk10,06:00:00 28-Aug-2013,,,,0.000000,0.000000,Fast-GPS,,,
85491,85491,,Mk10,00:00:00 29-Aug-2013,,,,0.000000,0.000000,Fast-GPS,,,
85491,85491,,Mk10,12:00:00 29-Aug-2013,,,,0.000000,0.000000,Fast-GPS,,,
85491,85491,,Mk10,18:00:00 29-Aug-2013,,,,0.000000,0.000000,Fast-GPS,,,
85491,85491,,Mk10,00:00:00 30-Aug-2013,,,,0.000000,0.000000,Fast-GPS,,,
85491,85491,,Mk10,12:00:00 30-Aug-2013,,,,0.000000,0.000000,Fast-GPS,,,
85491,85491,,Mk10,18:00:00 31-Aug-2013,,,,0.000000,0.000000,Fast-GPS,,,
85491,85491,,Mk10,06:00:00 01-Sep-2013,,,,0.000000,0.000000,Fast-GPS,,,
85491,85491,,Mk10,18:00:00 01-Sep-2013,,,,0.000000,0.000000,Fast-GPS,,,
85491,85491,,Mk10,00:00:00 02-Sep-2013,,,,0.000000,0.000000,Fast-GPS,,,
85491,85491,,Mk10,06:00:00 02-Sep-2013,,,,0.000000,0.000000,Status,,,
85491,85491,,Mk10,12:00:00 02-Sep-2013,,,,0.000000,0.000000,Fast-GPS,,,
85491,85491,,Mk10,18:00:00 02-Sep-2013,,,,0.000000,0.000000,Fast-GPS,,,
85491,85491,,Mk10,00:00:00 03-Sep-2013,,,,0.000000,0.000000,Fast-GPS,,,
85491,85491,,Mk10,18:00:00 03-Sep-2013,,,,0.000000,0.000000,Fast-GPS,,,
85491,85491,,Mk10,00:00:00 04-Sep-2013,,,,0.000000,0.000000,Fast-GPS,,,
85491,85491,,Mk10,06:00:00 04-Sep-2013,,,,0.000000,0.000000,Fast-GPS,,,
85491,85491,,Mk10,12:00:00 04-Sep-2013,,,,0.000000,0.000000,Fast-GPS,,,
85491,85491,,Mk10,00:00:00 05-Sep-2013,,,,0.000000,0.000000,Fast-GPS,,,
85491,85491,,Mk10,00:00:00 06-Sep-2013,,,,0.000000,0.000000,Fast-GPS,,,
85491,85491,,Mk10,06:00:00 06-Sep-2013,,,,0.000000,0.000000,Fast-GPS,,,
85491,85491,,Mk10,12:00:00 06-Sep-2013,,,,0.000000,0.000000,Fast-GPS,,,
85491,85491,,Mk10,18:00:00 07-Sep-2013,,,,0.000000,0.000000,Fast-GPS,,,
85491,85491,,Mk10,00:00:00 08-Sep-2013,,,,0.000000,0.000000,Fast-GPS,,,
85491,85491,,Mk10,06:00:00 08-Sep-2013,,,,0.000000,0.000000,Status,,,
85491,85491,,Mk10,12:00:00 08-Sep-2013,,,,0.000000,0.000000,Fast-GPS,,,
85491,85491,,Mk10,06:00:00 09-Sep-2013,,,,0.000000,0.000000,Fast-GPS,,,
85491,85491,,Mk10,12:00:00 09-Sep-2013,,,,0.000000,0.000000,Fast-GPS,,,
85491,85491,,Mk10,00:00:00 10-Sep-2013,,,,0.000000,0.000000,Fast-GPS,,,
