DeployID,Ptt,DepthSensor,Instr,Date,LocationQuality,Latitude,Longitude,MinDepth,MinAccuracy,MinSource,MaxDepth,MaxAccuracy,MaxSource
176771,176771,,Mk10,18:00:00 06-Aug-2018,,,,0.000000,0.000000,Status,,,
176771,176771,,Mk10,00:00:00 07-Aug-2018,,,,0.000000,0.000000,Status,,,
176771,176771,,Mk10,00:00:00 04-Jun-2019,,,,0.000000,0.000000,Fast-GPS,,,
176771,176771,,Mk10,06:00:00 04-Jun-2019,,,,0.000000,0.000000,Fast-GPS,,,
176771,176771,,Mk10,12:00:00 04-Jun-2019,,,,0.000000,0.000000,Fast-GPS,,,
176771,176771,,Mk10,00:00:00 05-Jun-2019,,,,0.000000,0.000000,Fast-GPS,,,
176771,176771,,Mk10,06:00:00 05-Jun-2019,,,,0.000000,0.000000,Fast-GPS,,,
176771,176771,,Mk10,12:00:00 05-Jun-2019,,,,0.000000,0.000000,Fast-GPS,,,
176771,176771,,Mk10,18:00:00 06-Jun-2019,,,,0.000000,0.000000,Fast-GPS,,,
176771,176771,,Mk10,06:00:00 07-Jun-2019,,,,0.000000,0.000000,Status,,,
176771,176771,,Mk10,06:00:00 08-Jun-2019,,,,0.000000,0.000000,Status,,,
176771,176771,,Mk10,00:00:00 09-Jun-2019,,,,0.000000,0.000000,Fast-GPS,,,
176771,176771,,Mk10,18:00:00 09-Jun-2019,,,,0.000000,0.000000,Fast-GPS,,,
176771,176771,,Mk10,06:00:00 11-Jun-2019,,,,0.000000,0.000000,Fast-GPS,,,
176771,176771,,Mk10,06:00:00 12-Jun-2019,,,,0.000000,0.000000,Fast-GPS,,,
176771,176771,,Mk10,12:00:00 12-Jun-2019,,,,0.000000,0.000000,Fast-GPS,,,
176771,176771,,Mk10,18:00:00 13-Jun-2019,,,,0.000000,0.000000,Fast-GPS,,,
176771,176771,,Mk10,00:00:00 15-Jun-2019,,,,0.000000,0.000000,Fast-GPS,,,
176771,176771,,Mk10,06:00:00 15-Jun-2019,,,,0.000000,0.000000,Status,,,
176771,176771,,Mk10,12:00:00 15-Jun-2019,,,,0.000000,0.000000,Fast-GPS,,,
176771,176771,,Mk10,12:00:00 17-Jun-2019,,,,0.000000,0.000000,Fast-GPS,,,
176771,176771,,Mk10,00:00:00 18-Jun-2019,,,,0.000000,0.000000,Fast-GPS,,,
176771,176771,,Mk10,06:00:00 18-Jun-2019,,,,0.000000,0.000000,Fast-GPS,,,
176771,176771,,Mk10,18:00:00 18-Jun-2019,,,,0.000000,0.000000,Fast-GPS,,,
176771,176771,,Mk10,06:00:00 19-Jun-2019,,,,0.000000,0.000000,Fast-GPS,,,
176771,176771,,Mk10,06:00:00 20-Jun-2019,,,,0.000000,0.000000,Fast-GPS,,,
176771,176771,,Mk10,06:00:00 21-Jun-2019,,,,0.000000,0.000000,Fast-GPS,,,
176771,176771,,Mk10,06:00:00 22-Jun-2019,,,,0.000000,0.000000,Fast-GPS,,,
176771,176771,,Mk10,06:00:00 23-Jun-2019,,,,0.000000,0.000000,Status,,,
176771,176771,,Mk10,12:00:00 24-Jun-2019,,,,0.000000,0.000000,Fast-GPS,,,
176771,176771,,Mk10,18:00:00 24-Jun-2019,,,,0.000000,0.000000,Fast-GPS,,,
176771,176771,,Mk10,12:00:00 26-Jun-2019,,,,0.000000,0.000000,Fast-GPS,,,
176771,176771,,Mk10,00:00:00 28-Jun-2019,,,,0.000000,0.000000,Fast-GPS,,,
176771,176771,,Mk10,12:00:00 28-Jun-2019,,,,0.000000,0.000000,Fast-GPS,,,
176771,176771,,Mk10,18:00:00 28-Jun-2019,,,,0.000000,0.000000,Fast-GPS,,,
176771,176771,,Mk10,12:00:00 29-Jun-2019,,,,0.000000,0.000000,Fast-GPS,,,
176771,176771,,Mk10,06:00:00 30-Jun-2019,,,,0.000000,0.000000,Status,,,
176771,176771,,Mk10,12:00:00 30-Jun-2019,,,,0.000000,0.000000,Fast-GPS,,,
176771,176771,,Mk10,18:00:00 30-Jun-2019,,,,0.000000,0.000000,Fast-GPS,,,
176771,176771,,Mk10,06:00:00 01-Jul-2019,,,,0.000000,0.000000,Fast-GPS,,,
176771,176771,,Mk10,00:00:00 03-Jul-2019,,,,0.000000,0.000000,Fast-GPS,,,
176771,176771,,Mk10,12:00:00 03-Jul-2019,,,,0.000000,0.000000,Fast-GPS,,,
176771,176771,,Mk10,06:00:00 04-Jul-2019,,,,0.000000,0.000000,Status,,,
176771,176771,,Mk10,12:00:00 04-Jul-2019,,,,0.000000,0.000000,Fast-GPS,,,
176771,176771,,Mk10,18:00:00 04-Jul-2019,,,,0.000000,0.000000,Fast-GPS,,,
176771,176771,,Mk10,12:00:00 06-Jul-2019,,,,0.000000,0.000000,Fast-GPS,,,
176771,176771,,Mk10,18:00:00 09-Jul-2019,,,,0.000000,0.000000,Status,,,
176771,176771,,Mk10,12:00:00 10-Jul-2019,,,,0.000000,0.000000,Fast-GPS,,,
176771,176771,,Mk10,00:00:00 11-Jul-2019,,,,0.000000,0.000000,Fast-GPS,,,
176771,176771,,Mk10,18:00:00 11-Jul-2019,,,,0.000000,0.000000,Fast-GPS,,,
176771,176771,,Mk10,00:00:00 13-Jul-2019,,,,0.000000,0.000000,Fast-GPS,,,
176771,176771,,Mk10,12:00:00 13-Jul-2019,,,,0.000000,0.000000,Fast-GPS,,,
