Name,Day,Time,Count,Time Offset,LocNumber,Failures,Hauled Out,Satellites,InitLat,InitLon,InitTime,InitType,Latitude,Longitude,Height,Bad Sats,R95,Residual,Time Error,TWIC Power,Fastloc Power,Noise,Range Bits,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR
171240,20-Oct-2017,12:22:11,1,2.000000,44,25,0,7,13.51321,144.79527,22:12:03.764375 22-Oct-2017,FastGPS,13.48915,144.76585,54,,,5.2,3.3,,,,15,25,23304,,,,29,17475,,,,12,3484,,,,32,14474,,,,10,26727,,,,18,7414,,,,14,6783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171240,22-Oct-2017,22:11:59,1,2.000000,53,35,0,6,13.51276,144.79538,04:19:59.754375 23-Oct-2017,FastGPS,13.51321,144.79527,55,,,14.1,2.8,,,,15,22,2744,,,,1,14476,,,,7,4547,,,,30,27904,,,,8,31371,,,,3,5626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171240,23-Oct-2017,04:19:55,1,2.000000,54,35,0,8,13.51265,144.79565,17:23:42.696250 25-Oct-2017,FastGPS,13.51276,144.79538,55,,,7.9,2.8,,,,15,30,8802,,,,13,29490,,,,17,24063,,,,7,20028,,,,6,4261,,,,2,1852,,,,19,22240,,,,15,31665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171240,25-Oct-2017,17:23:38,1,2.000000,63,43,0,8,13.51226,144.79318,20:48:37.706875 26-Oct-2017,FastGPS,13.51265,144.79565,55,1,,4.7,2.7,,,,15,31,18042,,,,27,11779,,,,8,18951,,,,26,25754,,,,4,354,,,,21,30208,,,,14,8504,,,,16,10678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171240,26-Oct-2017,20:48:32,1,2.000000,67,48,0,6,13.51013,144.79549,15:25:21.826445 27-Oct-2017,FastGPS,13.51226,144.79318,55,,,10.0,3.7,,,,15,22,23198,,,,1,17906,,,,3,21936,,,,16,11187,,,,7,25488,,,,11,4806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171240,27-Oct-2017,15:25:16,1,2.000000,69,54,0,6,13.51200,144.80000,12:35:55 28-Oct-2017,A,13.51013,144.79549,55,1,,1.8,3.8,,,,15,32,31444,,,,26,28938,,,,31,11957,,,,14,17664,,,,4,5173,,,,21,3970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171240,29-Oct-2017,10:18:19,1,2.000000,75,,0,9,13.51000,144.78799,05:48:46 30-Oct-2017,P,13.51168,144.79549,55,,,22.0,4.1,,,,15,12,30347,,,,15,21196,,,,18,5709,,,,20,10193,,,,25,22608,,,,29,11364,,,,24,31705,,,,10,29380,,,,21,9739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171240,06-Nov-2017,01:42:38,1,2.000000,100,149,0,6,13.51600,144.78799,21:50:49 06-Nov-2017,N,13.51077,144.78705,55,,,3.4,3.5,,,,15,7,2085,,,,17,4533,,,,6,13688,,,,30,15121,,,,19,22928,,,,5,23432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171240,14-Nov-2017,01:06:10,1,2.000000,128,205,0,8,13.51600,144.79401,00:15:02 15-Nov-2017,A,13.51121,144.78763,55,,,7.8,3.4,,,,15,17,20386,,,,6,15554,,,,5,31628,,,,7,8603,,,,23,1943,,,,19,754,,,,9,16708,,,,2,19595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171240,24-Nov-2017,00:09:46,1,2.000000,162,299,0,6,13.51200,144.79300,23:22:05 24-Nov-2017,B,13.51128,144.79214,55,,,17.3,3.2,,,,15,17,23562,,,,6,7759,,,,5,930,,,,19,15983,,,,23,16526,,,,9,8525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171240,24-Nov-2017,19:16:55,3,2.000000,165,301,0,4,13.51128,144.79214,00:09:51.188125 24-Nov-2017,FastGPS,13.51329,144.79665,55,,,2.4,3.7,,,,15,1,21301,,,,22,28596,,,,11,14366,,,,16,20916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171240,28-Nov-2017,07:27:10,1,2.000000,177,,0,9,13.51300,144.79601,20:43:08 28-Nov-2017,R,13.51038,144.78818,55,,,11.1,3.2,,,,15,24,21857,,,,15,21414,,,,12,15173,,,,20,294,,,,5,3968,,,,18,26725,,,,13,20706,,,,10,17666,,,,21,7763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171240,28-Nov-2017,19:31:07,1,2.000000,179,331,0,7,13.51038,144.78818,07:27:15.174062 28-Nov-2017,FastGPS,13.51269,144.79536,55,,,6.7,3.1,,,,15,3,16798,,,,7,13935,,,,22,30734,,,,1,25502,,,,30,29094,,,,8,28792,,,,16,23534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
